form	lemma	POS	morph
པ་	པ་	OTHER
ཡང་སྲིད་	ཡང་སྲིད་	OTHER
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
འདུ་བྱེད་	འདུ་བྱེད་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
གསུམ་པོ་	གསུམ་པོ་	NUM
དག་	དག་	DET
།		PUNCT
མངོན་པ་	མངོན་པ་	OTHER
འདུ་བྱེད་	འདུ་བྱེད་	NOUN
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
འི་	གི་	PART
། །		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
དེ་དག་	དེ་དག་	OTHER
གིས་	གིས་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ར་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
འཁོར་བ་	འཁོར་བ་	NOUN
འི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
བསྟན་	བསྟན་	VERB
ན་	ནས་	PART
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
བསྟན་པ་	བསྟན་པ་	VERB
ར་	ལ་	PART
དགོངས་	དགོངས་	VERB
ན་	ནས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
༑		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
རང་བཞིན་	རང་བཞིན་	NOUN
ངོ་བོ་	ངོ་བོ་	NOUN
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
སྟེ་	སྟེ་	PART
གདོད་མ་	གདོད་མ་	OTHER
ན་	ནས་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ཏོ་	གོ་	PART
། །		PUNCT
ཇི་སྐད་	ཇི་སྐད་	NO_POS
དུ་	ལ་	PART
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
ཤེས་རབ་	ཤེས་རབ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
བཅོས་མིན་	བཅོས་མིན་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
ལྟོས་པ་	ལྟོས་པ་	VERB
མེད་པ་	མེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དེ་བས་ན་	དེ་བས་ན་	NO_POS
ངོ་བོ་	ངོ་བོ་	NOUN
ས་	གིས་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འདི་	འདི་	DET
ས་	གིས་	PART
ན་	ན་	ADP
རྨོངས་པ་	རྨོངས་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ནི་	ནི་	NO_POS
འཁོར་བ་	འཁོར་བ་	NOUN
ར་	ལ་	PART
བརྟགས་	བརྟགས་	VERB
ལ་	ལ་	ADP
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
མ་གྲུབ་པ་	མ་གྲུབ་པ་	NO_POS
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འཕགས་པ་	འཕགས་པ་	VERB
ལང་ཀ་	ལང་ཀ་	PROPN
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཇི་ལྟ་		
རབ་རིབ་	རབ་རིབ་	NOUN
ཅན་	ཅན་	PART
དག་	དག་	DET
གིས་	གིས་	PART
། །		PUNCT
སྐྲ་ཤད་	སྐྲ་ཤད་	NO_POS
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
ལྟ་	ལྟ་	OTHER
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དངོས་པོ་	དངོས་པོ་	NOUN
ར་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
འདི་	འདི་	DET
། །		PUNCT
བྱིས་པ་	བྱིས་པ་	NOUN
ས་	གིས་	PART
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བརྟགས་	བརྟགས་	VERB
། །		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
རྣམ་རིག་	རྣམ་རིག་	OTHER
མེད་	མེད་	VERB
། །		PUNCT
ཀུན་གཞི་	ཀུན་གཞི་	NOUN
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
དངོས་མེད་	དངོས་མེད་	NOUN
ན་	ན་	ADP
། །		PUNCT
བྱིས་པ་	བྱིས་པ་	NOUN
ར་	ལ་	PART
ངན་པ་	ངན་པ་	VERB
རྟོག་གེ་བ་	རྟོག་གེ་བ་	NOUN
། །		PUNCT
རོ་	རོ་	NOUN
དང་	དང་	NO_POS
འདྲ་བ་	འདྲ་བ་	VERB
ས་	གིས་	PART
འདི་དག་	འདི་དག་	NO_POS
བརྟགས་	བརྟགས་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
འོད་གསལ་བ་	འོད་གསལ་བ་	NO_POS
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
ས་	གིས་	PART
མ་	མ་	PART
བསྒྲིབས་པ་	བསྒྲིབས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
མ་ལ་	མ་ལ་	INTJ
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
རབ་འབྱོར་	རབ་འབྱོར་	PROPN
སེམས་	སེམས་	NOUN
ཀྱི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ནི་	ནི་	NO_POS
འོད་གསལ་བ་	འོད་གསལ་བ་	NO_POS
འོ་	གོ་	PART
"།

།"		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
ལ་	ལ་	ADP
འོད་གསལ་བ་	འོད་གསལ་བ་	NO_POS
ཞེ་	ཅེས་	PART
བཤད་	བཤད་	VERB
དེ་	དེ་	DET
།		PUNCT
རིམ་པ་	རིམ་པ་	NOUN
ལྔ་	ལྔ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
སྟོང་པ་	སྟོང་པ་	VERB
འོད་གསལ་	འོད་གསལ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
འོད་གསལ་བ་	འོད་གསལ་བ་	NO_POS
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
ན་	ན་	ADP
རྟོག་པ་	རྟོག་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རྒྱུ་མ་	རྒྱུ་མ་	NOUN
རིག་པ་	རིག་པ་	VERB
མེད་པ་	མེད་པ་	VERB
ཉིད་	ཉིད་	DET
ཀྱི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དེ་	དེ་	DET
ས་	གིས་	PART
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
བསླངས་པ་	བསླངས་པ་	VERB
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
དང་	དང་	NO_POS
ཉོན་མོངས་པ་	ཉོན་མོངས་པ་	NOUN
འང་	ཀྱང་	PART
མེད་	མེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
ཉོན་མོངས་པ་	ཉོན་མོངས་པ་	NOUN
དང་ལ་	དང་ལ་	NO_POS
ས་	གིས་	PART
རང་	རང་	PRON
གི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
འང་	ཀྱང་	PART
མེད་	མེད་	VERB
དེ་	དེ་	DET
།		PUNCT
དབུ་མ་	དབུ་མ་	PROPN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཆགས་པ་	ཆགས་པ་	VERB
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
མ་	མ་	PART
གྱུར་	གྱུར་	VERB
ན་	ན་	ADP
༑ ༑		PUNCT
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
ག་ལ་	ག་ལ་	NO_POS
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
ཆོ་	ཆོ་	NOUN
རྣམས་	རྣམས་	DET
ཀུན་	ཀུན་	DET
༑ ༑		PUNCT
ལྷན་ཅིག་	ལྷན་ཅིག་	OTHER
ལྷན་ཅིག་	ལྷན་ཅིག་	OTHER
མིན་	མིན་	AUX
མི་	མི་	PART
འགྲུབ་	འགྲུབ་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
།		PUNCT
བྱེད་པོ་	བྱེད་པོ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
དེ་	དེ་	DET
།		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
སུ་	སུ་	ADP
གྱུར་པ་	གྱུར་པ་	VERB
མི་	མི་	PART
བྱེད་	བྱེད་	VERB
དེ་	དེ་	DET
། །		PUNCT
བྱེད་པོ་	བྱེད་པོ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
གྱུར་པ་	གྱུར་པ་	VERB
ཡང་	ཀྱང་	PART
༑ ༑		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
སུ་	སུ་	ADP
གྱུར་པ་	གྱུར་པ་	VERB
མི་	མི་	PART
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
འཕགས་པ་	འཕགས་པ་	VERB
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
མདོ་	མདོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
གང་དག་	གང་དག་	NO_POS
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
རྒྱགས་	རྒྱགས་	NOUN
དང་	དང་	NO_POS
གཏི་མུག་	གཏི་མུག་	NOUN
གི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ཀུན་རྟོག་	ཀུན་རྟོག་	NOUN
གིས་	གིས་	PART
བསྐྱེད་	བསྐྱེད་	VERB
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
ཞུགས་	ཞུགས་	VERB
ཤེ་	ཤེ་	VERB
ན་	ནས་	PART
། །		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱེད་	བྱེད་	VERB
ཆགས་བྲལ་	ཆགས་བྲལ་	NOUN
མི་འགྱུར་བ་	མི་འགྱུར་བ་	NO_POS
འི་	གི་	PART
། །		PUNCT
སྒོམ་པོ་	སྒོམ་པོ་	VERB
དེ་དག་	དེ་དག་	OTHER
གནས་	གནས་	NOUN
ནི་	ནི་	NO_POS
དངོས་པོ་	དངོས་པོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
།		PUNCT
གཟུང་བ་	གཟུང་བ་	VERB
མེད་	མེད་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
གཟུང་བ་	གཟུང་བ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
གཟུགས་	གཟུགས་	NOUN
ཀྱི་	གི་	PART
ཕུང་པོ་	ཕུང་པོ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བཞི་	བཞི་	NUM
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
དེ་དག་	དེ་དག་	OTHER
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
ག་ལ་	ག་ལ་	NO_POS
འགྱུར་	འགྱུར་	VERB
།		PUNCT
ཅིའི་ཕྱིར་	ཅིའི་ཕྱིར་	NO_POS
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
རྡུལ་	རྡུལ་	NOUN
ཕྲ་རབ་	ཕྲ་རབ་	NO_POS
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
།		PUNCT
སྐད་ཅིག་མ་	སྐད་ཅིག་མ་	ADJ
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
ཇི་ལྟ་		
རྡུལ་	རྡུལ་	NOUN
ཕྲ་རབ་	ཕྲ་རབ་	NO_POS
མ་	མ་	PART
གྲུབ་	གྲུབ་	VERB
ཅེ་ན་	ཅེ་ན་	PART
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
དབྱིག་གཉེན་	དབྱིག་གཉེན་	PROPN
གྱིས་	གིས་	PART
ཉི་ཤུ་པ་	ཉི་ཤུ་པ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དྲུག་	དྲུག་	NUM
གིས་	གིས་	PART
ཅིག་ཅར་	ཅིག་ཅར་	ADV
སྦྱར་བ་	སྦྱར་བ་	VERB
ན་	ན་	ADP
། །		PUNCT
ཕྲ་རབ་	ཕྲ་རབ་	NO_POS
རྡུལ་	རྡུལ་	NOUN
ཆ་	ཆ་	NOUN
དྲུག་	དྲུག་	NUM
ཏུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
༑ ༑		PUNCT
དྲུག་པོ་	དྲུག་པོ་	NUM
དག་	དག་	DET
ནི་	ནི་	NO_POS
གོ་	གོ་	VERB
གཅིག་	གཅིག་	NUM
ན་	ན་	ADP
། །		PUNCT
གོང་བུ་	གོང་བུ་	OTHER
འང་	ཀྱང་	PART
རྡུལ་ཕྲན་	རྡུལ་ཕྲན་	NOUN
ཙམ་	ཙམ་	DET
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
རིགས་པ་	རིགས་པ་	VERB
ས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
སྐད་ཅིག་མ་	སྐད་ཅིག་མ་	ADJ
མེད་པ་	མེད་པ་	VERB
འང་	ཀྱང་	PART
།		PUNCT
རིན་ཆེན་	རིན་ཆེན་	OTHER
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཇི་ལྟ་		
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
མཐའ་	མཐའ་	NOUN
ཡོད་	ཡོད་	VERB
ལྟ་	ལྟ་	OTHER
། །		PUNCT
ཐོག་མ་	ཐོག་མ་	NOUN
དབུ་	དབུ་	NOUN
ཀྱང་	ཀྱང་	PART
བརྟག་པ་	བརྟག་པ་	VERB
ར་	ལ་	PART
གྱིས་	གིས་	PART
། །		PUNCT
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
ལ་	ལ་	ADP
མི་	མི་	PART
གནས་	གནས་	NOUN
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
གཟུང་བ་	གཟུང་བ་	VERB
མེད་	མེད་	VERB
ན་	ན་	ADP
འཛིན་པ་	འཛིན་པ་	VERB
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
ག་ལ་	ག་ལ་	NO_POS
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
དབྱིག་གཉེན་	དབྱིག་གཉེན་	PROPN
གྱིས་	གིས་	PART
།		PUNCT
